Year,Frosty Aspect 1_A93,Frosty Aspect 1_D65,Frosty Aspect 1_D66,Frosty Aspect 1_FP2,Frosty Aspect 1_FP14,Frosty Aspect 1_FP17,Frosty Aspect 4_DS24,Frosty Aspect 4_K22,Frosty Aspect 4_R69,Frosty Aspect 4_R72,Frosty Aspect 5-A4,Frosty Aspect 5-DS13,Frosty Aspect 5-P39,Frosty Aspect 5-P89,Frosty Aspect 5-R15,Frosty Aspect 6-D36,Frosty Aspect 6-D93,Frosty Aspect 6-R21,Frosty Aspect 7-D145,Nile Creek Aspect 1_H81,Nile Creek Aspect 10_H134,Nile Creek Aspect 11_P9B,Nile Creek Aspect 11_K31,Nile Creek Aspect 11_K27,Nile Creek Aspect 11_K25,Nile Creek Aspect 11_P30,Nile Creek Aspect 4_K5,Nile Creek Aspect 5_H95,Nile Creek Aspect 7_M8,Nile Creek Aspect 9_K6,Quartzite Aspect 2_P63,Quartzite Aspect 4_D23,Quartzite Aspect 5_P55,Quartzite Aspect 5_D55,Quartzite Aspect 7_DK1,South Deep Aspect 8_L2,Twenty Mle Aspect 10_K3,Twenty Mle Aspect 10_K4,Twenty Mle Aspect 10_K11,Twenty Mle Aspect 10_K16,Twenty Mle Aspect 10_P7,Twenty Mle Aspect 10_P8,Twenty Mle Aspect 10_P9,Twenty Mle Aspect 10_P87,Twenty Mle Aspect 12_P121,Twenty Mle Aspect 13_P15,Twenty Mle Aspect 3_R22,Twenty Mle Aspect 5_A14,Twenty Mle Aspect 5_P176,Twenty Mle Aspect 5_P217,Twenty Mle Aspect 5_P219,Twenty Mle Aspect 5_P224,Twenty Mle Aspect 5_P227,Twenty Mle Aspect 6_D8,Twenty Mle Aspect 6_D80,Twenty Mle Aspect 6_P49,Twenty Mle Aspect 6_P231,Twenty Mle Aspect 6_P247,Twenty Mle Aspect 6_R6,Twenty Mle Aspect 7_D14,Twenty Mle Aspect 7_D16,Twenty Mle Aspect 7_D17,Twenty Mle Aspect 7_K29,Twenty Mle Aspect 7_P34,Twenty Mle Aspect 8_P106,Twenty Mle Aspect 8_P205,Baker City Watershed_2.1
1859,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,,0,1,1,0,1,1,1,1,1,0,1,,,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0
1860,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,,0,1,1,0,1,1,1,1,1,0,1,,,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0
1861,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,,0,1,1,0,1,1,1,1,1,0,1,,,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0
1862,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,,0,1,1,0,1,1,1,1,1,0,1,,,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0
1863,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,,0,1,1,0,1,1,1,1,1,0,1,,,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0
1864,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,,0,1,1,0,1,1,1,1,1,0,1,,,1,0,0,0,0,0,0,1,0,0,1,1,2,0,0,2,0,2,2,0,0,2,2,0,1,2,0,1,2,2,1,2,0
1865,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,,0,1,1,0,1,1,1,1,1,0,1,,,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0
1866,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,,0,1,1,0,1,1,1,1,1,0,1,,,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0
1867,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,,0,1,1,0,1,1,1,1,1,0,1,,,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0
1868,2,1,1,0,1,0,0,1,0,0,0,2,2,1,2,2,2,2,2,1,,0,1,1,0,1,1,1,1,1,0,1,,,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0
1869,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,,0,1,1,0,1,1,1,1,1,0,1,,,2,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0
1870,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,,0,1,1,0,1,1,2,1,1,0,1,,,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0
1871,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,,0,1,1,0,1,1,1,1,1,0,1,,,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0
1872,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,,0,1,1,0,1,1,1,1,1,0,1,,,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0
1873,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,,0,1,1,0,1,1,1,1,1,0,1,,,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0
1874,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,,0,1,1,0,1,1,1,1,1,0,1,,,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0
1875,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,,0,1,1,0,1,1,1,1,1,0,1,,,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0
1876,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,,0,1,1,0,1,1,1,1,1,0,1,,,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0
1877,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,,0,1,1,0,1,1,1,1,1,0,1,,,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0
1878,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,,0,1,1,0,1,1,1,1,1,0,1,,,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0
1879,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,,0,1,1,0,1,1,1,1,1,0,1,,,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0
1880,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,,0,1,1,0,1,1,1,1,1,0,1,,,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0
1881,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,,0,1,1,0,1,1,1,1,1,0,1,,,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0
1882,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,,0,1,1,0,1,1,1,1,1,0,2,,,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0
1883,1,1,2,0,2,0,0,1,0,0,0,0,1,1,1,1,1,0,2,2,,0,1,1,0,1,2,2,1,2,0,1,,,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0
1884,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,,0,1,1,0,1,1,0,1,0,0,1,,,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0
1885,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,,0,1,1,0,1,1,0,1,0,0,1,,,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0
1886,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,,0,1,1,0,1,1,0,1,0,0,1,,,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0
1887,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,,0,1,1,0,1,1,0,1,0,0,1,,,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0
1888,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,,0,1,2,0,2,1,0,2,0,0,1,,,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0
1889,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,,0,2,0,0,0,2,0,1,0,0,1,,,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,2,1,2,0,0,2,0,1,0,0,0,2,2,1,2,0
1890,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,,0,1,0,0,0,1,0,1,0,0,1,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1891,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,,0,1,0,0,0,1,0,1,0,0,1,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1892,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,,0,1,0,0,0,1,0,1,0,0,1,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1893,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,,0,1,0,0,0,1,0,1,0,0,1,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1894,1,1,1,0,2,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,,0,1,0,0,0,1,0,1,0,0,1,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1895,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,,0,1,0,0,0,1,0,1,0,0,1,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1896,1,1,1,0,1,0,0,2,0,0,0,0,1,1,1,2,1,0,2,0,,0,1,0,0,0,1,0,1,0,0,1,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1897,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,,0,1,0,0,0,1,0,1,0,,1,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1898,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,,0,1,0,0,0,1,0,1,0,,1,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1899,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,,0,1,0,0,0,1,0,1,0,,1,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1900,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,,0,1,0,0,0,1,0,1,0,,1,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1901,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,,0,1,0,0,0,1,0,1,0,,1,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1902,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,,,0,1,0,0,0,1,0,1,0,,1,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1903,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,,,0,1,0,0,0,1,0,1,0,,1,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1904,1,1,1,0,1,0,0,0,0,0,0,0,1,1,2,1,1,0,0,,,0,1,0,0,0,1,0,1,0,,1,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1905,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,,,0,1,0,0,0,1,0,1,0,,1,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1906,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,,,0,1,0,0,0,2,0,1,0,,1,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1907,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,,,0,1,0,0,0,1,0,1,0,,1,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1908,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,,,0,1,0,0,0,1,0,1,0,,1,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1909,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,,,0,1,0,0,0,1,0,1,0,,1,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1910,2,2,2,0,1,0,0,0,0,0,0,0,1,1,0,2,1,0,,,,0,1,0,0,0,1,0,1,0,,2,,,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1911,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,,,,0,1,0,0,0,1,0,1,0,,0,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1912,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,0,1,0,0,0,1,0,1,0,,0,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1913,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,0,1,0,0,0,1,0,1,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1914,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,0,1,0,0,0,1,0,1,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1915,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,0,1,0,0,0,1,0,1,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1916,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,0,1,0,0,0,1,0,1,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1917,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,0,1,0,0,0,1,0,1,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1918,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,0,1,0,0,0,1,0,1,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1919,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,0,1,0,0,0,1,0,1,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1920,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,0,1,0,0,0,1,0,1,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1921,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,0,1,0,0,0,1,0,1,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1922,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,0,1,0,0,0,1,0,1,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1923,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,0,1,0,0,0,1,0,1,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1924,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,0,1,0,0,0,1,0,1,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1925,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,0,1,0,0,0,1,0,1,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1926,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,0,1,0,0,0,1,0,1,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1927,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,0,1,0,0,0,1,0,1,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1928,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,0,1,0,0,0,0,0,1,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1929,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,0,1,0,0,0,0,0,1,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1930,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,0,1,0,0,0,0,0,1,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1931,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,0,1,0,0,0,0,0,1,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1932,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,0,1,0,0,0,0,0,1,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1933,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,0,1,0,0,0,0,0,1,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1934,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,0,1,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1935,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,0,1,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,
1936,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,0,1,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,
1937,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,0,1,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,
1938,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,0,1,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,
1939,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,0,1,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,
1940,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,0,1,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,
1941,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,0,1,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,
1942,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,0,1,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,
1943,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,0,1,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,
1944,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,0,1,0,0,0,0,0,0,0,,0,,,0,0,,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,
1945,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,0,1,0,0,0,0,0,0,0,,0,,,0,0,,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,
1946,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,0,1,0,0,0,0,0,0,0,,0,,,0,0,,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,
1947,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,0,1,0,0,0,0,0,0,0,,0,,,0,0,,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,
1948,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,0,1,0,0,0,0,0,0,0,,0,,,0,0,,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,
1949,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,0,1,0,0,0,0,0,0,0,,0,,,0,0,,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,
1950,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,0,1,0,0,0,0,0,0,0,,0,,,0,0,,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,
1951,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,0,1,0,0,0,0,0,0,0,,0,,,0,0,,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,
1952,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,0,1,0,0,0,0,0,0,0,,0,,,0,0,,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,
1953,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,0,1,0,0,0,0,0,0,0,,0,,,0,0,,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,
1954,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,0,1,0,0,0,0,0,0,0,,0,,,0,0,,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,
1955,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,0,1,0,0,0,0,0,0,0,,0,,,0,0,,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,
1956,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,0,1,0,0,0,0,,0,0,,,,,0,0,,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,
1957,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,0,1,0,0,0,0,,0,0,,,,,0,0,,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,
